,country_region_code,country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
66899,GB,United Kingdom,Medway,2020-04-07,-69.0,-22.0,0.0,-66.0,-66.0,27.0
66900,GB,United Kingdom,Medway,2020-04-08,-69.0,-19.0,-3.0,-66.0,-65.0,27.0
66901,GB,United Kingdom,Medway,2020-04-09,-66.0,-11.0,-10.0,-63.0,-66.0,27.0
66902,GB,United Kingdom,Medway,2020-04-10,-76.0,-27.0,7.0,-72.0,-80.0,33.0
66903,GB,United Kingdom,Medway,2020-04-11,-79.0,-24.0,-30.0,-62.0,-54.0,18.0
66904,GB,United Kingdom,Medway,2020-04-12,-89.0,-55.0,-29.0,-62.0,-56.0,
66905,GB,United Kingdom,Medway,2020-04-13,-79.0,-40.0,-33.0,-78.0,-83.0,33.0
66906,GB,United Kingdom,Medway,2020-04-14,-67.0,-20.0,-8.0,-67.0,-65.0,27.0
66907,GB,United Kingdom,Medway,2020-04-15,-70.0,-21.0,1.0,-66.0,-64.0,27.0
66908,GB,United Kingdom,Medway,2020-04-16,-70.0,-21.0,-2.0,-65.0,-64.0,27.0
66909,GB,United Kingdom,Medway,2020-04-17,-73.0,-23.0,-15.0,-66.0,-64.0,28.0
66910,GB,United Kingdom,Medway,2020-04-18,-78.0,-32.0,-38.0,-65.0,-49.0,19.0
66911,GB,United Kingdom,Medway,2020-04-19,-77.0,-35.0,-10.0,-57.0,-47.0,14.0
66912,GB,United Kingdom,Medway,2020-04-20,-66.0,-27.0,3.0,-65.0,-63.0,25.0
66913,GB,United Kingdom,Medway,2020-04-21,-66.0,-25.0,6.0,-65.0,-63.0,26.0
66914,GB,United Kingdom,Medway,2020-04-22,-67.0,-26.0,22.0,-63.0,-62.0,26.0
66915,GB,United Kingdom,Medway,2020-04-23,-66.0,-24.0,11.0,-62.0,-63.0,26.0
66916,GB,United Kingdom,Medway,2020-04-24,-67.0,-21.0,32.0,-61.0,-61.0,27.0
66917,GB,United Kingdom,Medway,2020-04-25,-74.0,-27.0,-19.0,-61.0,-47.0,17.0
66918,GB,United Kingdom,Medway,2020-04-26,-74.0,-30.0,2.0,-55.0,-43.0,13.0
66919,GB,United Kingdom,Medway,2020-04-27,-63.0,-25.0,18.0,-62.0,-62.0,25.0
66920,GB,United Kingdom,Medway,2020-04-28,-70.0,-33.0,-48.0,-69.0,-64.0,26.0
66921,GB,United Kingdom,Medway,2020-04-29,-67.0,-26.0,-16.0,-65.0,-61.0,26.0
66922,GB,United Kingdom,Medway,2020-04-30,-68.0,-24.0,-27.0,-64.0,-62.0,27.0
66923,GB,United Kingdom,Medway,2020-05-01,-69.0,-23.0,4.0,-62.0,-60.0,27.0
66924,GB,United Kingdom,Medway,2020-05-02,-75.0,-26.0,-5.0,-56.0,-45.0,16.0
66925,GB,United Kingdom,Medway,2020-05-03,-75.0,-32.0,-14.0,-54.0,-41.0,13.0
66926,GB,United Kingdom,Medway,2020-05-04,-62.0,-22.0,27.0,-60.0,-60.0,24.0
66927,GB,United Kingdom,Medway,2020-05-05,-63.0,-23.0,18.0,-62.0,-60.0,25.0
66928,GB,United Kingdom,Medway,2020-05-06,-64.0,-20.0,28.0,-60.0,-59.0,25.0
66929,GB,United Kingdom,Medway,2020-05-07,-60.0,-9.0,32.0,-58.0,-60.0,24.0
66930,GB,United Kingdom,Medway,2020-05-08,-71.0,-26.0,57.0,-66.0,-77.0,31.0
66931,GB,United Kingdom,Medway,2020-05-09,-74.0,-23.0,7.0,-55.0,-45.0,16.0
66932,GB,United Kingdom,Medway,2020-05-10,-75.0,-33.0,-23.0,-56.0,-39.0,13.0
66933,GB,United Kingdom,Medway,2020-05-11,-63.0,-22.0,-2.0,-61.0,-59.0,24.0
66934,GB,United Kingdom,Medway,2020-05-12,-61.0,-16.0,40.0,-59.0,-58.0,24.0
66935,GB,United Kingdom,Medway,2020-05-13,-66.0,-22.0,13.0,-61.0,-58.0,24.0
66936,GB,United Kingdom,Medway,2020-05-14,-61.0,-16.0,35.0,-59.0,-57.0,22.0
66937,GB,United Kingdom,Medway,2020-05-15,-64.0,-15.0,74.0,-55.0,-56.0,23.0
66938,GB,United Kingdom,Medway,2020-05-16,-71.0,-18.0,29.0,-49.0,-39.0,14.0
66939,GB,United Kingdom,Medway,2020-05-17,-70.0,-19.0,40.0,-42.0,-33.0,10.0
66940,GB,United Kingdom,Medway,2020-05-18,-58.0,-13.0,80.0,-54.0,-55.0,21.0
66941,GB,United Kingdom,Medway,2020-05-19,-57.0,-10.0,,-54.0,-56.0,22.0
66942,GB,United Kingdom,Medway,2020-05-20,-58.0,-9.0,74.0,-51.0,-55.0,22.0
66943,GB,United Kingdom,Medway,2020-05-21,-57.0,-9.0,51.0,-52.0,-56.0,22.0
66944,GB,United Kingdom,Medway,2020-05-22,-59.0,-8.0,68.0,-50.0,-54.0,23.0
66945,GB,United Kingdom,Medway,2020-05-23,-68.0,-14.0,8.0,-45.0,-36.0,14.0
66946,GB,United Kingdom,Medway,2020-05-24,-66.0,-18.0,38.0,-37.0,-33.0,10.0
66947,GB,United Kingdom,Medway,2020-05-25,-59.0,-20.0,,-55.0,-78.0,26.0
66948,GB,United Kingdom,Medway,2020-05-26,-52.0,-7.0,,-49.0,-55.0,20.0
66949,GB,United Kingdom,Medway,2020-05-27,-54.0,-8.0,80.0,-51.0,-54.0,21.0
66950,GB,United Kingdom,Medway,2020-05-28,-54.0,-8.0,72.0,-50.0,-54.0,21.0
66951,GB,United Kingdom,Medway,2020-05-29,-57.0,-8.0,101.0,-48.0,-52.0,21.0
66952,GB,United Kingdom,Medway,2020-05-30,-65.0,-10.0,49.0,-34.0,-27.0,11.0
66953,GB,United Kingdom,Medway,2020-05-31,-64.0,-13.0,44.0,-25.0,-22.0,8.0
66954,GB,United Kingdom,Medway,2020-06-01,-50.0,-7.0,77.0,-47.0,-49.0,18.0
66955,GB,United Kingdom,Medway,2020-06-02,-51.0,-9.0,85.0,-45.0,-49.0,19.0
66956,GB,United Kingdom,Medway,2020-06-03,-54.0,-12.0,43.0,-48.0,-49.0,20.0
66957,GB,United Kingdom,Medway,2020-06-04,-55.0,-13.0,23.0,-51.0,-49.0,21.0
66958,GB,United Kingdom,Medway,2020-06-05,-58.0,-13.0,33.0,-50.0,-49.0,21.0
66959,GB,United Kingdom,Medway,2020-06-06,-64.0,-16.0,-11.0,-45.0,-29.0,13.0
66960,GB,United Kingdom,Medway,2020-06-07,-62.0,-19.0,11.0,-37.0,-23.0,9.0
66961,GB,United Kingdom,Medway,2020-06-08,-49.0,-12.0,44.0,-49.0,-48.0,19.0
66962,GB,United Kingdom,Medway,2020-06-09,-47.0,-9.0,87.0,-47.0,-47.0,19.0
66963,GB,United Kingdom,Medway,2020-06-10,-55.0,-18.0,-9.0,-54.0,-48.0,21.0
66964,GB,United Kingdom,Medway,2020-06-11,-52.0,-10.0,24.0,-49.0,-47.0,20.0
66965,GB,United Kingdom,Medway,2020-06-12,-54.0,-10.0,48.0,-50.0,-46.0,20.0
66966,GB,United Kingdom,Medway,2020-06-13,-62.0,-8.0,56.0,-30.0,-18.0,10.0
66967,GB,United Kingdom,Medway,2020-06-14,-60.0,-12.0,57.0,-25.0,-15.0,7.0
66968,GB,United Kingdom,Merseyside,2020-02-15,-10.0,-6.0,-33.0,-8.0,-3.0,2.0
66969,GB,United Kingdom,Merseyside,2020-02-16,-3.0,-3.0,-17.0,-7.0,-1.0,1.0
66970,GB,United Kingdom,Merseyside,2020-02-17,8.0,-1.0,28.0,2.0,-15.0,2.0
66971,GB,United Kingdom,Merseyside,2020-02-18,10.0,-1.0,17.0,1.0,-15.0,2.0
66972,GB,United Kingdom,Merseyside,2020-02-19,2.0,-4.0,-6.0,-4.0,-16.0,3.0
66973,GB,United Kingdom,Merseyside,2020-02-20,4.0,-2.0,-1.0,-5.0,-17.0,3.0
66974,GB,United Kingdom,Merseyside,2020-02-21,5.0,-2.0,-5.0,-1.0,-17.0,3.0
66975,GB,United Kingdom,Merseyside,2020-02-22,-1.0,-1.0,-13.0,2.0,-2.0,1.0
66976,GB,United Kingdom,Merseyside,2020-02-23,-3.0,-3.0,-10.0,-2.0,-1.0,0.0
66977,GB,United Kingdom,Merseyside,2020-02-24,10.0,-1.0,0.0,3.0,-1.0,1.0
66978,GB,United Kingdom,Merseyside,2020-02-25,2.0,6.0,1.0,6.0,1.0,1.0
66979,GB,United Kingdom,Merseyside,2020-02-26,0.0,0.0,-2.0,0.0,0.0,1.0
66980,GB,United Kingdom,Merseyside,2020-02-27,1.0,2.0,1.0,0.0,0.0,0.0
66981,GB,United Kingdom,Merseyside,2020-02-28,4.0,2.0,-6.0,3.0,-1.0,1.0
66982,GB,United Kingdom,Merseyside,2020-02-29,7.0,1.0,2.0,13.0,1.0,0.0
66983,GB,United Kingdom,Merseyside,2020-03-01,13.0,3.0,22.0,12.0,1.0,-1.0
66984,GB,United Kingdom,Merseyside,2020-03-02,4.0,3.0,16.0,3.0,0.0,0.0
66985,GB,United Kingdom,Merseyside,2020-03-03,3.0,3.0,-5.0,0.0,0.0,0.0
66986,GB,United Kingdom,Merseyside,2020-03-04,5.0,5.0,-6.0,0.0,1.0,0.0
66987,GB,United Kingdom,Merseyside,2020-03-05,4.0,6.0,10.0,0.0,0.0,0.0
66988,GB,United Kingdom,Merseyside,2020-03-06,10.0,6.0,23.0,7.0,2.0,-1.0
66989,GB,United Kingdom,Merseyside,2020-03-07,6.0,2.0,-7.0,11.0,0.0,0.0
66990,GB,United Kingdom,Merseyside,2020-03-08,4.0,4.0,9.0,5.0,1.0,-1.0
66991,GB,United Kingdom,Merseyside,2020-03-09,-3.0,2.0,-16.0,-2.0,1.0,1.0
66992,GB,United Kingdom,Merseyside,2020-03-10,2.0,7.0,-7.0,0.0,0.0,1.0
66993,GB,United Kingdom,Merseyside,2020-03-11,15.0,5.0,4.0,4.0,1.0,0.0
66994,GB,United Kingdom,Merseyside,2020-03-12,1.0,12.0,10.0,-2.0,-1.0,1.0
66995,GB,United Kingdom,Merseyside,2020-03-13,2.0,13.0,11.0,-3.0,-1.0,1.0
66996,GB,United Kingdom,Merseyside,2020-03-14,-7.0,10.0,2.0,-7.0,-1.0,2.0
66997,GB,United Kingdom,Merseyside,2020-03-15,-6.0,11.0,14.0,-13.0,-2.0,1.0
66998,GB,United Kingdom,Merseyside,2020-03-16,-1.0,21.0,18.0,-12.0,-6.0,3.0
66999,GB,United Kingdom,Merseyside,2020-03-17,-8.0,23.0,0.0,-22.0,-11.0,6.0
67000,GB,United Kingdom,Merseyside,2020-03-18,-17.0,25.0,-21.0,-31.0,-18.0,9.0
67001,GB,United Kingdom,Merseyside,2020-03-19,-17.0,28.0,1.0,-34.0,-23.0,9.0
67002,GB,United Kingdom,Merseyside,2020-03-20,-23.0,13.0,4.0,-38.0,-25.0,10.0
67003,GB,United Kingdom,Merseyside,2020-03-21,-48.0,7.0,-12.0,-48.0,-24.0,10.0
67004,GB,United Kingdom,Merseyside,2020-03-22,-56.0,-10.0,10.0,-51.0,-28.0,8.0
67005,GB,United Kingdom,Merseyside,2020-03-23,-44.0,-7.0,-19.0,-52.0,-43.0,16.0
67006,GB,United Kingdom,Merseyside,2020-03-24,-68.0,-21.0,-23.0,-62.0,-56.0,22.0
67007,GB,United Kingdom,Merseyside,2020-03-25,-71.0,-24.0,-11.0,-67.0,-62.0,24.0
67008,GB,United Kingdom,Merseyside,2020-03-26,-72.0,-25.0,-12.0,-69.0,-64.0,25.0
67009,GB,United Kingdom,Merseyside,2020-03-27,-73.0,-26.0,-20.0,-69.0,-64.0,26.0
67010,GB,United Kingdom,Merseyside,2020-03-28,-81.0,-35.0,-58.0,-73.0,-56.0,19.0
67011,GB,United Kingdom,Merseyside,2020-03-29,-83.0,-42.0,-53.0,-74.0,-54.0,15.0
67012,GB,United Kingdom,Merseyside,2020-03-30,-72.0,-29.0,-35.0,-71.0,-67.0,25.0
67013,GB,United Kingdom,Merseyside,2020-03-31,-71.0,-26.0,-23.0,-70.0,-67.0,25.0
67014,GB,United Kingdom,Merseyside,2020-04-01,-73.0,-29.0,-30.0,-72.0,-67.0,26.0
67015,GB,United Kingdom,Merseyside,2020-04-02,-74.0,-29.0,-34.0,-73.0,-67.0,27.0
67016,GB,United Kingdom,Merseyside,2020-04-03,-73.0,-25.0,-19.0,-71.0,-66.0,27.0
67017,GB,United Kingdom,Merseyside,2020-04-04,-80.0,-33.0,-47.0,-73.0,-56.0,19.0
67018,GB,United Kingdom,Merseyside,2020-04-05,-82.0,-39.0,-38.0,-72.0,-52.0,15.0
67019,GB,United Kingdom,Merseyside,2020-04-06,-71.0,-28.0,-21.0,-70.0,-67.0,25.0
67020,GB,United Kingdom,Merseyside,2020-04-07,-70.0,-24.0,-3.0,-67.0,-68.0,25.0
67021,GB,United Kingdom,Merseyside,2020-04-08,-71.0,-23.0,-12.0,-68.0,-67.0,25.0
67022,GB,United Kingdom,Merseyside,2020-04-09,-68.0,-15.0,-18.0,-68.0,-68.0,25.0
67023,GB,United Kingdom,Merseyside,2020-04-10,-77.0,-32.0,-21.0,-75.0,-80.0,30.0
67024,GB,United Kingdom,Merseyside,2020-04-11,-78.0,-26.0,-40.0,-69.0,-55.0,18.0
67025,GB,United Kingdom,Merseyside,2020-04-12,-91.0,-66.0,-43.0,-72.0,-57.0,16.0
67026,GB,United Kingdom,Merseyside,2020-04-13,-76.0,-39.0,-12.0,-76.0,-82.0,29.0
67027,GB,United Kingdom,Merseyside,2020-04-14,-68.0,-22.0,-7.0,-66.0,-67.0,25.0
67028,GB,United Kingdom,Merseyside,2020-04-15,-70.0,-24.0,-9.0,-66.0,-67.0,25.0
67029,GB,United Kingdom,Merseyside,2020-04-16,-70.0,-23.0,-1.0,-68.0,-67.0,26.0
67030,GB,United Kingdom,Merseyside,2020-04-17,-71.0,-24.0,-10.0,-68.0,-66.0,26.0
67031,GB,United Kingdom,Merseyside,2020-04-18,-80.0,-34.0,-55.0,-70.0,-53.0,18.0
67032,GB,United Kingdom,Merseyside,2020-04-19,-80.0,-38.0,-15.0,-66.0,-47.0,14.0
67033,GB,United Kingdom,Merseyside,2020-04-20,-69.0,-29.0,1.0,-64.0,-64.0,24.0
67034,GB,United Kingdom,Merseyside,2020-04-21,-69.0,-26.0,10.0,-62.0,-64.0,24.0
67035,GB,United Kingdom,Merseyside,2020-04-22,-70.0,-26.0,7.0,-63.0,-64.0,24.0
67036,GB,United Kingdom,Merseyside,2020-04-23,-70.0,-24.0,5.0,-64.0,-64.0,25.0
67037,GB,United Kingdom,Merseyside,2020-04-24,-70.0,-24.0,10.0,-63.0,-63.0,25.0
67038,GB,United Kingdom,Merseyside,2020-04-25,-76.0,-28.0,-19.0,-63.0,-50.0,17.0
67039,GB,United Kingdom,Merseyside,2020-04-26,-78.0,-36.0,-25.0,-65.0,-47.0,14.0
67040,GB,United Kingdom,Merseyside,2020-04-27,-67.0,-26.0,4.0,-62.0,-63.0,23.0
67041,GB,United Kingdom,Merseyside,2020-04-28,-70.0,-29.0,-43.0,-66.0,-64.0,23.0
67042,GB,United Kingdom,Merseyside,2020-04-29,-71.0,-27.0,-24.0,-65.0,-64.0,25.0
67043,GB,United Kingdom,Merseyside,2020-04-30,-72.0,-25.0,-35.0,-67.0,-64.0,25.0
67044,GB,United Kingdom,Merseyside,2020-05-01,-71.0,-23.0,-9.0,-63.0,-62.0,25.0
67045,GB,United Kingdom,Merseyside,2020-05-02,-77.0,-27.0,-22.0,-63.0,-48.0,17.0
67046,GB,United Kingdom,Merseyside,2020-05-03,-78.0,-34.0,-14.0,-64.0,-44.0,13.0
67047,GB,United Kingdom,Merseyside,2020-05-04,-67.0,-25.0,8.0,-60.0,-61.0,22.0
67048,GB,United Kingdom,Merseyside,2020-05-05,-66.0,-21.0,16.0,-60.0,-62.0,23.0
67049,GB,United Kingdom,Merseyside,2020-05-06,-67.0,-19.0,19.0,-60.0,-61.0,23.0
67050,GB,United Kingdom,Merseyside,2020-05-07,-65.0,-13.0,12.0,-58.0,-62.0,23.0
67051,GB,United Kingdom,Merseyside,2020-05-08,-74.0,-28.0,15.0,-66.0,-76.0,28.0
67052,GB,United Kingdom,Merseyside,2020-05-09,-76.0,-26.0,-6.0,-60.0,-47.0,16.0
67053,GB,United Kingdom,Merseyside,2020-05-10,-79.0,-35.0,-44.0,-67.0,-45.0,14.0
67054,GB,United Kingdom,Merseyside,2020-05-11,-66.0,-23.0,-1.0,-60.0,-60.0,22.0
67055,GB,United Kingdom,Merseyside,2020-05-12,-66.0,-20.0,2.0,-59.0,-60.0,23.0
67056,GB,United Kingdom,Merseyside,2020-05-13,-65.0,-21.0,24.0,-57.0,-59.0,22.0
67057,GB,United Kingdom,Merseyside,2020-05-14,-65.0,-18.0,42.0,-58.0,-59.0,21.0
67058,GB,United Kingdom,Merseyside,2020-05-15,-67.0,-20.0,14.0,-59.0,-58.0,23.0
67059,GB,United Kingdom,Merseyside,2020-05-16,-72.0,-22.0,14.0,-56.0,-43.0,14.0
67060,GB,United Kingdom,Merseyside,2020-05-17,-74.0,-27.0,13.0,-59.0,-39.0,12.0
67061,GB,United Kingdom,Merseyside,2020-05-18,-62.0,-20.0,15.0,-57.0,-57.0,21.0
67062,GB,United Kingdom,Merseyside,2020-05-19,-61.0,-17.0,41.0,-55.0,-57.0,21.0
67063,GB,United Kingdom,Merseyside,2020-05-20,-62.0,-14.0,99.0,-54.0,-57.0,20.0
67064,GB,United Kingdom,Merseyside,2020-05-21,-62.0,-14.0,42.0,-57.0,-58.0,21.0
67065,GB,United Kingdom,Merseyside,2020-05-22,-65.0,-16.0,0.0,-59.0,-56.0,23.0
67066,GB,United Kingdom,Merseyside,2020-05-23,-71.0,-19.0,-11.0,-57.0,-39.0,14.0
67067,GB,United Kingdom,Merseyside,2020-05-24,-71.0,-24.0,14.0,-58.0,-36.0,11.0
67068,GB,United Kingdom,Merseyside,2020-05-25,-64.0,-25.0,138.0,-60.0,-77.0,24.0
67069,GB,United Kingdom,Merseyside,2020-05-26,-58.0,-12.0,51.0,-53.0,-57.0,20.0
67070,GB,United Kingdom,Merseyside,2020-05-27,-58.0,-12.0,81.0,-52.0,-55.0,20.0
67071,GB,United Kingdom,Merseyside,2020-05-28,-58.0,-9.0,92.0,-53.0,-56.0,20.0
67072,GB,United Kingdom,Merseyside,2020-05-29,-59.0,-9.0,92.0,-52.0,-55.0,20.0
67073,GB,United Kingdom,Merseyside,2020-05-30,-68.0,-13.0,64.0,-48.0,-31.0,11.0
67074,GB,United Kingdom,Merseyside,2020-05-31,-66.0,-16.0,81.0,-50.0,-26.0,9.0
67075,GB,United Kingdom,Merseyside,2020-06-01,-54.0,-11.0,84.0,-48.0,-52.0,17.0
67076,GB,United Kingdom,Merseyside,2020-06-02,-56.0,-11.0,98.0,-46.0,-52.0,18.0
67077,GB,United Kingdom,Merseyside,2020-06-03,-61.0,-19.0,-12.0,-57.0,-53.0,21.0
67078,GB,United Kingdom,Merseyside,2020-06-04,-59.0,-14.0,5.0,-53.0,-52.0,20.0
67079,GB,United Kingdom,Merseyside,2020-06-05,-62.0,-16.0,2.0,-54.0,-51.0,21.0
67080,GB,United Kingdom,Merseyside,2020-06-06,-68.0,-19.0,-6.0,-54.0,-33.0,13.0
67081,GB,United Kingdom,Merseyside,2020-06-07,-67.0,-22.0,28.0,-51.0,-28.0,10.0
67082,GB,United Kingdom,Merseyside,2020-06-08,-55.0,-16.0,39.0,-49.0,-50.0,18.0
67083,GB,United Kingdom,Merseyside,2020-06-09,-55.0,-15.0,51.0,-48.0,-50.0,18.0
67084,GB,United Kingdom,Merseyside,2020-06-10,-57.0,-15.0,18.0,-52.0,-50.0,19.0
67085,GB,United Kingdom,Merseyside,2020-06-11,-57.0,-15.0,0.0,-56.0,-51.0,20.0
67086,GB,United Kingdom,Merseyside,2020-06-12,-58.0,-13.0,29.0,-53.0,-48.0,19.0
67087,GB,United Kingdom,Merseyside,2020-06-13,-63.0,-14.0,47.0,-47.0,-23.0,10.0
67088,GB,United Kingdom,Merseyside,2020-06-14,-63.0,-19.0,39.0,-53.0,-22.0,9.0
67089,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-15,-21.0,-13.0,,-16.0,-9.0,
67090,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-16,-32.0,-15.0,,,-11.0,
67091,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-17,7.0,3.0,,-15.0,-17.0,3.0
67092,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-18,11.0,-1.0,,-7.0,-14.0,3.0
67093,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-19,8.0,-1.0,,-7.0,-16.0,4.0
67094,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-20,9.0,-3.0,,-16.0,-17.0,4.0
67095,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-21,9.0,2.0,,-3.0,-16.0,
67096,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-22,-1.0,-2.0,,-5.0,-2.0,
67097,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-23,-2.0,1.0,,,-3.0,
67098,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-24,-3.0,0.0,,-4.0,-2.0,2.0
67099,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-25,-5.0,6.0,,9.0,3.0,1.0
67100,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-26,1.0,-2.0,,1.0,0.0,1.0
67101,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-27,1.0,1.0,,6.0,1.0,1.0
67102,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-28,-8.0,1.0,,-1.0,-2.0,1.0
67103,GB,United Kingdom,Merthyr Tydfil County Borough,2020-02-29,6.0,7.0,,-5.0,3.0,
67104,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-01,2.0,6.0,,,0.0,
67105,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-02,7.0,5.0,,13.0,0.0,0.0
67106,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-03,5.0,3.0,,12.0,2.0,0.0
67107,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-04,5.0,4.0,,4.0,-1.0,1.0
67108,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-05,4.0,5.0,,11.0,0.0,1.0
67109,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-06,0.0,5.0,,12.0,0.0,0.0
67110,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-07,-1.0,0.0,,-2.0,-2.0,
67111,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-08,-4.0,2.0,,,2.0,
67112,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-09,0.0,2.0,,3.0,-2.0,1.0
67113,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-10,1.0,4.0,,4.0,-1.0,1.0
67114,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-11,-2.0,6.0,,3.0,0.0,1.0
67115,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-12,-3.0,12.0,,1.0,-2.0,2.0
67116,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-13,-6.0,9.0,,3.0,-4.0,1.0
67117,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-14,-7.0,4.0,,-5.0,-4.0,
67118,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-15,-10.0,2.0,,,0.0,
67119,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-16,1.0,15.0,,1.0,-5.0,2.0
67120,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-17,-12.0,12.0,,-15.0,-8.0,5.0
67121,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-18,-15.0,19.0,,-19.0,-16.0,8.0
67122,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-19,-15.0,24.0,,-26.0,-19.0,
67123,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-20,-24.0,8.0,,-19.0,-23.0,
67124,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-21,-41.0,2.0,,-20.0,-25.0,
67125,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-22,-54.0,-19.0,,,-26.0,
67126,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-23,-38.0,-15.0,,-35.0,-36.0,
67127,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-24,-76.0,-33.0,,-49.0,-48.0,
67128,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-25,-79.0,-33.0,,-61.0,-55.0,
67129,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-26,-78.0,-38.0,,-54.0,-58.0,
67130,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-27,-80.0,-35.0,,-56.0,-57.0,
67131,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-28,-86.0,-47.0,,-64.0,-53.0,
67132,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-29,-89.0,-50.0,,-54.0,-52.0,
67133,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-30,-77.0,-38.0,,-56.0,-60.0,
67134,GB,United Kingdom,Merthyr Tydfil County Borough,2020-03-31,-76.0,-37.0,,-54.0,-60.0,
67135,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-01,-78.0,-35.0,,-55.0,-60.0,
67136,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-02,-76.0,-35.0,,-56.0,-61.0,
67137,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-03,-77.0,-32.0,,-50.0,-60.0,
67138,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-04,-81.0,-43.0,,-55.0,-52.0,
67139,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-05,-82.0,-46.0,,-46.0,-48.0,
67140,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-06,-74.0,-36.0,,-51.0,-61.0,
67141,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-07,-73.0,-36.0,,-49.0,-60.0,
67142,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-08,-72.0,-34.0,,-51.0,-62.0,
67143,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-09,-68.0,-21.0,,-49.0,-61.0,
67144,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-10,-76.0,-38.0,,-53.0,-73.0,
67145,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-11,-82.0,-42.0,,-48.0,-51.0,
67146,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-12,-93.0,-77.0,,-38.0,-55.0,
67147,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-13,-81.0,-44.0,,-62.0,-82.0,
67148,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-14,-72.0,-30.0,,-44.0,-63.0,
67149,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-15,-72.0,-32.0,,-48.0,-61.0,
67150,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-16,-72.0,-34.0,,-46.0,-61.0,
67151,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-17,-78.0,-38.0,,-54.0,-61.0,
67152,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-18,-83.0,-44.0,,-57.0,-49.0,
67153,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-19,-82.0,-45.0,,-28.0,-48.0,
67154,GB,United Kingdom,Merthyr Tydfil County Borough,2020-04-20,-71.0,-30.0,,-41.0,-59.0,
