Weekly GroceryExpenditure,Weekly Eating Out Expenditure,Finding affordable foods that fit my budget,"Avoiding foods that contain pesticides, added hormones & antibiotics","Finding convenient, quick-to-make alternatives",Finding foods my children will eat,Losing weight,Finding time to cook at home,"Avoiding certain nutrients or ingredients (i.e. sodium, carbohydrates, trans fats, etc.)",CurrentlyFarm,Age,MaritalStatus,NumberInHousehold,Children<12,CurrentlyOnFoodStamps,Education,Approximate / annual household income before taxes in 2012,0,1,2,3,4,5,6,7,8,9,Cluster,Race,State
6.0,7.0,2.0,5.0,6.0,4.0,1.0,7.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,6.0,1.2165825588265675,-0.15050599522413807,1.0630565208001086,1.9890978942435038,-1.1045781689523477,1.0713864234678454,0.853973727919486,0.07483769189295088,0.939295428821324,0.3861188832732915,2,1.0,41.0
8.0,5.0,6.0,2.0,4.0,7.0,5.0,3.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,7.0,0.1510151936557255,-2.9218977763496463,0.499442550375536,-0.9594515684834929,-0.14708174692076662,-0.8448818227920508,-0.3194055920683701,0.6094693224735573,0.4987833824184966,0.5580100405472747,0,1.0,44.0
6.0,1.0,2.0,3.0,7.0,5.0,1.0,6.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,0.5656871618657304,1.1703960802516882,1.616906124720345,1.9246991688288497,-1.1337054901055679,0.8285151875237898,-0.3612707778625244,-0.7267621121461645,0.04699922521454087,-0.5170805566362335,2,1.0,39.0
5.0,1.0,1.0,4.0,2.0,7.0,3.0,6.0,5.0,2.0,5.0,5.0,3.0,2.0,2.0,3.0,2.0,-2.1351764209933406,0.9405335297809099,-0.012516980277586697,-0.7136995697968278,0.38677476170713526,2.4010836517774634,1.04618902923662,0.1316172285266956,0.08361972912937139,-0.7285865385051336,1,1.0,34.0
9.0,9.0,6.0,1.0,3.0,5.0,7.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,3.2791555293463035,0.7106748646341057,2.0764717990259767,-1.6077725718435607,-0.506743875610742,-0.9714288926689475,0.65306926378471,2.308361233695456,1.3464912428947249,0.6000004381533913,3,1.0,23.0
7.0,5.0,6.0,5.0,4.0,7.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,6.0,-0.10750984968176391,-1.7054278892824455,-1.1683307996429126,0.548645175825147,0.018518335019750008,0.09519278772680029,-1.0694151829695426,1.7017174923765923,1.5463537221369101,0.6300511284607465,0,1.0,1.0
4.0,1.0,5.0,2.0,3.0,7.0,6.0,4.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,-1.6922055291868758,-0.4607993599692413,0.5770862846654123,-0.519192040044524,-1.097795679847788,-1.6062641578309889,-0.17691935010167104,1.466028275193293,-0.24640812302491694,0.1829993100781677,6,1.0,22.0
4.0,3.0,1.0,4.0,3.0,7.0,2.0,6.0,5.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,3.0,-1.927688706671262,0.36461299063203445,-0.3137357646797818,0.6235408692535329,-0.08461935371571283,0.7661201078859174,1.2083848264188044,-0.3335175596884447,0.5988265603883381,-0.8480085326194958,4,1.0,11.0
6.0,6.0,7.0,1.0,6.0,4.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,6.0,2.6434547051987756,0.09056711645812157,1.2160054746272722,0.12801608057773264,0.7605111637645353,-0.4508304226332511,-1.8671606949619248,1.3642153377954804,1.1834751893755564,-0.9770016940721373,3,1.0,5.0
9.0,9.0,7.0,4.0,3.0,6.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,5.0,5.0,3.670262083974057,-0.805529641229283,0.045527157118132565,-0.8710894719631819,0.7717229619843711,-1.0149888702680696,-0.14829083418455133,1.7560995146068368,1.0635570075263348,1.5486767986446257,3,1.0,47.0
6.0,5.0,5.0,3.0,4.0,7.0,1.0,6.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,5.0,-0.6662000640072371,-2.477838025022134,0.7357574964425893,0.848718970556721,0.6291948531881933,0.07671772177775256,0.7360907615200278,-0.018386880720095367,-0.18223280920013388,-0.23006423383250818,0,1.0,44.0
9.0,3.0,4.0,6.0,1.0,7.0,3.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,-0.5793487562732026,0.4622203910788053,-0.1432647231560124,0.15267498946519806,0.7748517925464737,-0.08746180216411072,1.941088516459454,2.0666119602127786,1.0541521334916322,1.3987559551470594,4,1.0,8.0
7.0,6.0,7.0,4.0,2.0,1.0,5.0,3.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,3.728572318958491,-0.011277234592851935,-1.026139164703094,-0.8000315781706048,-0.40085509061228175,0.32844755725013847,-0.3074397870144437,1.291072957784373,-1.0580508999447449,-1.2109383639905784,3,1.0,5.0
7.0,3.0,3.0,7.0,5.0,2.0,1.0,4.0,6.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,0.7424624033212294,1.3095128632070028,-0.8432092831643841,1.634384794040124,-0.9079861469969781,2.145343081190207,-0.41477922816406393,0.6599127806670193,0.7298711718529065,-0.1431587761601769,2,1.0,41.0
9.0,1.0,4.0,6.0,5.0,7.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,5.0,-0.541232355235676,-1.850279079401816,-0.5429732409308369,1.1768960611788106,0.18831176346512452,0.6413734606439722,-0.255701519257804,-0.4998311674273895,0.20807707760109348,1.2945915575461138,0,1.0,33.0
6.0,3.0,3.0,1.0,5.0,4.0,7.0,6.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,6.0,9.0,2.0823114399490095,-0.9967472792917761,1.906739699367092,-1.2135308536579414,-1.107903610658093,-0.18506612102895964,0.35148544823675915,-1.2963198756660135,-1.4496343492634636,-0.11794556617878188,3,1.0,41.0
6.0,1.0,1.0,5.0,4.0,7.0,3.0,6.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,4.0,3.0,-2.476681141043214,-0.12448755096189369,0.5594386236460528,-0.0714025579194792,0.39814244451089825,1.4582812600544395,0.7020551313166923,-0.45498768153879127,-0.1044659914694772,0.8307379836034122,1,1.0,31.0
5.0,2.0,1.0,2.0,3.0,7.0,6.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,6.0,-0.2590245005422399,0.8067216711108564,0.0205470661995929,-0.23676665890427398,-1.9340773271160934,-1.428431926189315,1.0333040387155832,-0.2770123892068773,0.6967149229744428,-0.5395629112773381,6,1.0,22.0
5.0,2.0,1.0,3.0,4.0,7.0,5.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,5.0,-1.2310572855813176,-0.6416136175314768,0.6806789845924905,-0.3479794964724526,-0.39613856128911173,-0.5030000138499329,1.0309258218848316,-1.5822649648539215,-0.6193425104951124,0.3601719698419853,6,1.0,10.0
8.0,6.0,5.0,1.0,4.0,6.0,7.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,4.0,2.3940506847788043,-0.8146810657669751,1.066477950937826,-1.4966668848894171,-1.2229392579803455,-1.0205650441246557,-0.20849707042678647,0.2894227055833894,0.11402598057985543,0.2979662473451233,3,1.0,47.0
6.0,2.0,3.0,6.0,1.0,5.0,2.0,4.0,7.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,6.0,1.6890110622739838,0.5046447847112118,-2.2359513686654284,0.5537132942489918,0.24014500235356645,0.6980134202636341,1.1581062236144883,-0.5584628671214446,-1.1101493518894192,-1.0794752407440933,3,1.0,14.0
3.0,3.0,3.0,2.0,1.0,6.0,5.0,4.0,7.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,-1.3049375792395568,1.6387078268203636,-0.3902510114702135,-1.8059099338835,3.174447251759017,-0.3610668354229855,0.3099705821368321,0.6085319309050335,1.2022367742524585,-2.1205814471590845,1,1.0,33.0
8.0,3.0,1.0,5.0,3.0,4.0,6.0,2.0,7.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,3.0,1.7069357322589365,1.4569657396215874,-1.6507583508992794,-1.1902877697692025,-0.8462010611644023,0.8202708725285712,0.07955400895676384,-1.1300460922917324,0.3346262962472084,-0.31886197134825106,2,1.0,41.0
4.0,2.0,6.0,4.0,3.0,5.0,2.0,7.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,-0.9984856959360175,-2.0311445112346016,0.739065473248861,0.7539415259082307,0.6810034698341684,0.04887312415247028,0.748772467558702,0.5609328406409868,-2.0842583488115007,-0.0857173385300177,0,1.0,31.0
4.0,6.0,1.0,3.0,5.0,7.0,2.0,6.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.3814977549840282,0.12095655297897695,0.7109550310072577,0.9021257502218946,-0.4529347692803409,0.4012654165205153,0.6667096096101831,-0.2725388088463471,1.4829034472813032,-0.49783543011422005,4,1.0,6.0
6.0,6.0,2.0,5.0,7.0,3.0,6.0,1.0,4.0,1.0,3.0,4.0,5.0,1.0,1.4,6.0,6.0,3.8900960663256843,1.2881849196647197,0.9449522982842388,-1.3402761666241783,3.105324926999223,0.6254817939617656,-1.5175130113206727,-1.9170356320472262,0.8318874335438521,1.6037058690847572,5,1.0,36.0
3.0,1.0,4.0,3.0,1.0,7.0,6.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,-2.301747353865581,0.05295522800704006,-0.31194160833265183,-0.7149690647412604,-0.3916984224540516,-1.784458827253702,0.8987961077748347,0.8389195863293919,-1.1385885197122738,-0.20802413828520447,6,1.0,34.0
9.0,9.0,6.0,3.0,4.0,7.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,4.0,2.5950192382255137,-1.8047467288716839,0.35894654212533283,-0.7052290062869286,-0.5228827305119831,-1.0467247349069118,-0.20437189133606576,0.885751381525985,0.8010011676556534,1.283309135130981,3,1.0,11.0
6.0,3.0,1.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,-0.3247972871808561,0.9625548129427278,1.311154129536167,-1.199020817379411,1.2420524456772202,-1.3482605888302226,0.8713507053625855,-0.4197390341650712,1.5074550622589942,0.8323933898262506,6,1.0,49.0
7.0,2.0,6.0,7.0,1.0,4.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,0.44650706948611785,1.3613593689393106,-0.599179180824375,-0.3510167315510409,0.27906296161664623,0.11008314503905008,0.48687955343934486,3.15618499777247,-0.008645645150343205,1.7001770293192304,2,1.0,23.0
3.0,1.0,1.0,7.0,3.0,2.0,5.0,4.0,6.0,2.0,3.0,4.0,3.0,1.0,1.0,5.0,2.0,0.7001920901883936,3.614454609157682,-0.5483115623874405,-0.7215411757909067,1.4855978517040884,1.8031781675162308,-0.08335434751702424,-0.452581562370121,-1.5118707727275265,0.33453854654343607,2,1.0,47.0
3.0,2.0,5.0,3.0,4.0,7.0,1.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,5.0,1.0,-2.1195975946002448,0.4085855005475244,1.6578058682873498,0.7439012503526965,2.384252371020082,-0.02958125612002872,-0.09850605258334716,0.9479223308516289,-0.6226741752675137,-0.07440772557043561,1,1.0,39.0
4.0,1.0,1.0,6.0,4.0,5.0,7.0,3.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,-2.121553102198137,0.9199948568479923,-0.4703841257051633,-1.08015706305686,-0.7015902550759965,0.502327753271428,-0.39017636338622497,-0.20358067188936896,-0.2804984432922205,1.6053189553908715,1,1.0,12.0
2.0,7.0,3.0,5.0,2.0,7.0,4.0,6.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,5.0,2.0,-1.749129227759948,-0.8061930064169279,-0.23424711344265697,0.21862465606758497,0.3810375104385313,-1.2433402172970398,1.5676549736727687,0.22324120315979215,-0.7479677683477645,0.78465099873465,4,1.0,36.0
5.0,1.0,1.0,5.0,4.0,7.0,2.0,6.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,-0.974449023823103,0.18546736460781083,0.03876003367324602,1.2921190179121138,-0.6110129858900283,0.37224915175764667,1.0921102720113398,-0.8371417473206042,-0.1957211996619457,0.3700841463635405,4,1.0,43.0
5.0,3.0,3.0,2.0,5.0,7.0,1.0,6.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,-2.0987465301442008,0.8533404756068111,1.8845999696961022,0.4689715695578056,1.7813210146944678,0.8752419826968496,-0.013373934332289136,0.6466491118000204,1.2983775790807948,-0.6969078774928886,1,1.0,34.0
4.0,1.0,4.0,6.0,1.0,7.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,-0.6599912564443602,0.2991484142322963,-2.6235315857818406,0.3927432444420091,0.2942073878764892,-0.7695931617520625,0.09148402623391322,0.2924153630444672,-0.746032430626088,-0.23257311278686776,7,1.0,36.0
5.0,1.0,2.0,3.0,5.0,7.0,1.0,6.0,4.0,2.0,5.0,1.0,2.0,2.0,2.0,5.0,4.0,-1.432674170117546,-0.4759950920720797,0.43203863277546123,1.5819472070093397,-0.35963720727265996,-0.13124563948183385,0.5685138178251109,-1.2386206577423375,0.06132048857678947,-0.7951036054525646,4,1.0,36.0
8.0,6.0,1.0,3.0,5.0,6.0,7.0,4.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,2.2759458085547735,-0.18404753053845876,1.0610944199648178,-1.2110486834361058,-1.5988026620879172,0.22088211177105965,0.6451958673436702,-1.2827918294688652,0.44453711467940205,1.3216942828640292,3,1.0,44.0
5.0,4.0,6.0,1.0,7.0,4.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,2.2927404528726334,0.4097448246012816,2.915184472404203,0.7967606615481311,1.82281326699871,-1.5486896065683746,-1.1249520446821129,0.005717338551176513,0.03215700680894583,-0.3822206543387075,5,1.0,23.0
6.0,2.0,4.0,7.0,3.0,1.0,5.0,6.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,2.071572545711193,1.1884506302657198,0.1968455737563771,0.27704159147328467,-1.0524300888494882,0.9491738182934181,0.7154814651250477,0.8574439511913645,-2.304509764571103,1.1144540005534218,2,1.0,34.0
4.0,2.0,1.0,3.0,4.0,7.0,2.0,6.0,5.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,-1.8490382130292125,0.7632090168934036,0.1044074143290152,1.1535370401523335,-0.734397459513915,-0.12266359931474342,0.8858978349009458,-0.6318865802417366,0.6771095548365199,-1.0991733346891535,4,1.0,22.0
6.0,6.0,6.0,1.0,3.0,2.0,4.0,7.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,6.0,6.0,3.0579952685172547,0.21821108840085326,1.6820804789784098,-0.3990016727503271,1.0107587113195444,-0.45257684793090036,0.9375933576983521,0.6537440817197362,-0.9526071365700985,-1.7463711690266166,3,1.0,33.0
7.0,1.0,2.0,3.0,4.0,7.0,1.0,5.0,6.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,-1.3210171315454455,-0.04542524457875209,-0.26208056212721376,0.8913549479492622,-0.23666940137959186,0.8062625454044882,0.5020319915849517,-0.6539085330657739,1.0137045997970735,-1.3813620811537606,4,1.0,33.0
4.0,1.0,1.0,4.0,5.0,7.0,2.0,6.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,-2.465026278677636,1.0275540167953798,0.7901220847178063,1.2606011708604536,-0.7195133644545667,0.515507401997392,0.3630274729361019,-0.13985096632124278,0.5054325199539664,0.06109206409071534,4,1.0,5.0
2.0,5.0,3.0,5.0,6.0,2.0,4.0,1.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,2.502299464188619,1.7436077925925844,-1.4479619632917966,0.8951075435740988,-0.8686264429605808,-0.33894584709048703,-2.093795261262564,-0.6374943149515645,-0.19482126643627629,-0.7652900537339172,2,1.0,47.0
6.0,4.0,1.0,3.0,5.0,7.0,4.0,6.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,-1.7545132510967723,-0.2757759995053592,1.4740445278354333,-0.5894225366560543,-0.004174504601341094,1.1983006285647082,0.4732564698843218,-0.6338227536787631,0.5783874107825199,0.5428563424882037,1,1.0,26.0
9.0,5.0,3.0,7.0,6.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,5.0,2.6591179263275007,-0.4212900704538465,-0.6753363439872607,-0.07098235627637262,-0.6593905496290019,0.39151120338531026,-1.0353863381825414,-0.9436916571879091,-0.051094998459867126,2.41558348346265,3,1.0,39.0
6.0,3.0,2.0,4.0,5.0,7.0,1.0,6.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,-1.3674136463442195,-0.5150940575680252,0.6390856911055872,1.3373857270461673,-0.19536788056690013,0.6029914925839575,0.67078009893889,-0.5260254668514434,0.5988657811150884,0.04214844197017993,4,1.0,23.0
5.0,2.0,4.0,2.0,6.0,5.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,-0.5218044400965045,-0.6771683790331356,2.1119323298311694,1.0376529428756698,-0.6442468138894372,-0.7696686126925402,-0.04456845256944241,-0.3734757008913083,-1.0001503467685768,-0.051916221783804166,6,1.0,33.0
4.0,2.0,2.0,7.0,3.0,4.0,5.0,1.0,6.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,3.0,-1.44580740179189,1.2385216013871452,-2.3269625378020624,-1.138434240561015,0.6716875437293126,1.6266758795463572,-1.3092139772213143,0.17523868236494416,0.09608257290783351,0.1944578888306712,1,1.0,36.0
4.0,2.0,5.0,6.0,1.0,7.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,3.0,-0.9646426734224853,-0.22412137049918004,-1.8201001856183048,0.4821611988907474,0.008363581840148213,-2.021450067081671,0.48517819182685923,0.9196729038306851,-1.194512941206606,0.7549304492433312,7,1.0,39.0
6.0,1.0,3.0,5.0,2.0,7.0,6.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,2.0,4.0,3.0,-2.2181532345184576,-0.1582919346234586,-1.5247047492975183,-2.36579106895541,1.0015650557753797,1.4401025817165487,-0.9203324692500199,0.46675404299743367,0.1817737043955053,0.5242746754392951,1,1.0,33.0
5.0,1.0,1.0,6.0,3.0,7.0,2.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,5.0,2.0,-1.4514910168185093,1.5472170233737328,-0.8167100189341544,0.7048266329343135,1.3564916785017067,0.332928298825523,0.8488182516181437,-0.5940438645289009,0.5662051235556048,0.4177860854581243,4,14.0,44.0
6.0,3.0,2.0,5.0,1.0,7.0,6.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,2.0,-0.39687905640692983,0.4301639763085685,-1.2930849257327595,-0.7851906946912598,-0.4622185141395922,-1.295039157774194,1.3922358475561498,-0.433828695992395,-0.619546238403369,0.6530508999555059,7,1.0,39.0
4.0,4.0,7.0,4.0,1.0,2.0,6.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,8.0,0.7962170783130903,-1.2770544636926187,-1.6325267360029705,-1.466597933701865,0.48321559939740255,-0.26552976600205214,-0.39392801265283534,1.2765774088148127,-1.531485693058692,-1.2131488105032588,0,1.0,33.0
7.0,7.0,5.0,1.0,3.0,2.0,4.0,6.0,7.0,2.0,2.0,2.0,4.0,1.0,1.0,5.0,7.0,3.822682695739749,0.5310382068777982,1.0548689228356747,-0.5916888820114081,0.6291217871671358,0.1521593615694762,0.9306044818423124,0.47847046864763904,0.18608543088634585,-2.154766500970207,3,1.0,5.0
9.0,9.0,4.0,6.0,2.0,7.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0,2.5585270050077638,-0.9929981318443181,-0.7507492370967698,-0.48708287802256117,-0.5004692909797678,-0.6795249477946048,1.3259376881278997,0.7370368000340941,0.4030853408072108,2.1051482085685453,3,1.0,44.0
5.0,2.0,3.0,1.0,7.0,5.0,6.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,0.8045430582177193,0.8390158618498763,2.2202131871264985,-0.3606584911759909,-1.5825636553526348,-0.3255098508635731,-1.3124709793524083,-0.6804789178599466,-0.4731780764337612,0.21391073407349273,2,1.0,11.0
5.0,1.0,2.0,4.0,5.0,7.0,1.0,6.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,-1.1887345046451956,-0.03362398787225562,0.39522519384348187,2.027176794699656,-0.7123430561941538,-0.473932923354164,0.6242555854504315,-0.7457818287477102,0.03365872960542503,-0.09539293744064077,4,1.0,10.0
4.0,2.0,5.0,7.0,4.0,3.0,1.0,2.0,6.0,2.0,3.0,2.0,4.0,1.0,2.0,5.0,7.0,2.2271451066404064,0.31960827155758925,-1.8778963838045755,1.4786466535117282,0.2609912418888923,1.213420684863234,-1.1326609856324836,-0.04371447552473858,-1.4307591136123392,-0.3661422010815661,3,1.0,24.0
8.0,4.0,6.0,2.0,3.0,7.0,4.0,5.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,7.0,0.18075644943132932,-2.774531062813708,0.8475702489933962,-0.502843619481794,-0.2728743749928719,-0.424832621016906,0.7164409151292969,0.8390704581865084,-0.033003985407260614,0.18513841678722437,0,1.0,33.0
5.0,3.0,2.0,3.0,5.0,7.0,6.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,6.0,-0.16072732591137495,-0.5425432284922138,-0.746345605491284,-0.9646595008068019,-0.6026934655169509,-0.5725495669836741,-1.1373653096507195,-1.3639765514620699,0.6450591891496551,0.3177212676827624,7,1.0,29.0
4.0,1.0,4.0,2.0,6.0,7.0,3.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,6.0,5.0,-0.9502325592454625,-0.972413012026139,-0.542134898292381,0.15401637784186334,0.2581056014928647,-0.5228951638429463,-2.144090971073676,-1.3558848516842141,0.14191189473344953,-0.9134631395131907,0,1.0,10.0
7.0,7.0,2.0,4.0,5.0,3.0,7.0,1.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,6.0,3.3747206361900495,0.4922307513987158,-0.962212798602836,-1.3860433825946332,-1.0499589904658733,0.32734908846921773,-0.9497543107857533,-1.2581816319453125,0.596632359661641,0.07392804621027325,3,1.0,5.0
7.0,1.0,3.0,5.0,4.0,7.0,6.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,-1.2051620053167602,-0.6660266780098346,-0.4104994700544254,-0.7876746386850617,-0.8098726947301577,-0.21833292172614852,-0.5017635870676408,0.3884929049187962,0.45700822114732964,1.8080316055371992,6,1.0,7.0
7.0,5.0,4.0,3.0,2.0,7.0,6.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,0.591112643218482,-1.3304831421123329,-1.8382072975356958,-1.570927500074464,-0.00656427086409606,-1.1310295719607752,-0.1452967074493839,-0.3871984994607819,0.6428808120085184,-0.4003414596941003,7,1.0,44.0
4.0,4.0,5.0,4.0,1.0,7.0,3.0,6.0,2.0,2.0,6.0,5.0,2.0,2.0,2.0,3.0,4.0,-1.9780632717765845,-1.1050560161345746,0.2781952590942017,-0.907622555776313,1.2722493934954047,1.5459393844873859,0.8943160111352788,1.9457418887633826,-0.6592934896606797,-0.1093478695001654,1,1.0,36.0
9.0,5.0,5.0,7.0,4.0,6.0,1.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0,8.0,1.6347423189878205,-1.90632769314071,-0.7974582012847312,1.3534687286582876,-0.6084225894142024,1.2866765848993809,0.31698861353212976,1.1741993122189436,0.973580842564824,1.6390041990990798,0,1.0,47.0
6.0,2.0,5.0,6.0,4.0,1.0,2.0,3.0,7.0,2.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,3.011269621587101,0.9258977227155898,-1.2434424812340101,0.927890144452504,-0.40667588049008496,1.7658263322983403,-0.8514228538243721,0.07741918578222183,-1.2966940229394228,-0.9931553336094093,2,1.0,16.0
5.0,3.0,1.0,5.0,2.0,4.0,3.0,6.0,7.0,2.0,5.0,2.0,5.0,1.0,2.0,5.0,3.0,1.2849740300664156,1.5023127567239478,-0.759147957315485,0.1378725932004824,-0.4944062466936714,1.900229160179325,1.6408413916475015,-0.9095890244421877,-0.8282834412487264,-1.2055168176256597,2,1.0,14.0
9.0,5.0,5.0,3.0,4.0,7.0,1.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,9.0,0.5796954937922135,-3.361798651301155,0.5978603229760077,0.830836516595679,0.2903830200830005,0.043514767570015225,1.1478206866557616,-0.16260805610036058,0.34299663388724466,-0.053041530642430924,0,1.0,11.0
9.0,5.0,4.0,1.0,6.0,3.0,7.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.297825189227287,0.3068461467203847,2.0234332742277745,-0.5216612846568578,-2.5886154780593893,-1.202182289399675,-0.3507468483105827,0.8373919435294108,1.1543665491219903,0.13276455876193882,6,2.0,39.0
8.0,3.0,3.0,2.0,6.0,7.0,1.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,-0.8324267858418458,-0.6640809462613111,0.5782105853039063,0.9939727202536126,-0.6755238686459433,0.7341902526271049,-0.5220193982314671,0.07400199439308801,2.2686578322606743,-0.9837554158317662,4,1.0,23.0
6.0,2.0,2.0,1.0,4.0,3.0,6.0,5.0,7.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,1.707179366682962,2.176876869396911,0.8149164317077741,-0.9070106719936847,-1.9873497828528386,0.9491266365575547,0.026021780251948706,-0.04440312746977198,0.2407806840008704,-1.971059970090857,2,1.0,13.0
6.0,3.0,4.0,6.0,1.0,7.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.2831664220346775,-0.1477946900405179,-1.319268955044298,-0.596499408883624,-0.40743780306792515,-0.1597915846233887,0.7020834978531776,1.8503986980710132,0.3355997761595043,1.174055871472597,7,1.0,18.0
7.0,5.0,3.0,2.0,4.0,1.0,7.0,5.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,3.0,0.5634082449091269,-0.2047544895670584,0.2625490764528649,-1.9428069979339837,-0.4223030666497294,0.6350742535777526,-0.03241440325872615,-0.8484195308432283,-0.19202696656272267,-1.4975820877955794,6,1.0,6.0
6.0,1.0,3.0,2.0,5.0,1.0,4.0,7.0,6.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,3.0,1.6843935816568258,1.6262505049129352,1.4624007783588395,0.1970243555177262,-1.314318564535741,1.2765944790475312,0.06587477142234632,-0.4182179311966809,-1.1706381638810355,-1.8916384104242305,2,1.0,15.0
3.0,1.0,4.0,5.0,3.0,2.0,1.0,6.0,7.0,2.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,-1.0337617064448597,2.2846708956034316,0.09922483460536076,0.592232276954094,2.0509157264485407,2.0986326738548735,-0.12995347537385254,1.2879606579920295,-0.5418566046493812,-1.6186739755045512,1,1.0,43.0
4.0,4.0,1.0,7.0,3.0,6.0,4.0,5.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,5.0,-1.353483127600042,-0.2987176618504602,-0.7785721925707076,0.12346329801511903,0.04668896808879512,0.6474922207120024,1.1416372831908583,-0.40468531338905267,-0.3275809759944439,1.4579679238813739,4,1.0,15.0
